Date,AAPL,AMZN,KO,MSFT,NKE
"2016-03-21",26.477501,553.97998,45.669998,53.860001,64.720001
"2016-03-22",26.68,560.47998,45.5,54.07,64.900002
"2016-03-23",26.532499,569.630005,45.459999,53.970001,62.439999
"2016-03-24",26.4175,582.950012,45.580002,54.209999,61.650002
"2016-03-28",26.297501,579.869995,45.799999,53.540001,61.34
"2016-03-29",26.92,593.859985,46.48,54.709999,61.490002
"2016-03-30",27.389999,598.690002,46.580002,55.049999,62.040001
"2016-03-31",27.247499,593.640015,46.389999,55.23,61.470001
"2016-04-01",27.497499,598.5,46.830002,55.57,61.59
"2016-04-04",27.780001,593.190002,46.889999,55.43,59.970001
"2016-04-05",27.452499,586.140015,46.529999,54.560001,59.669998
"2016-04-06",27.74,602.080017,46.709999,55.119999,60.310001
"2016-04-07",27.135,591.429993,46.360001,54.459999,60.299999
"2016-04-08",27.165001,594.599976,46.869999,54.419998,59.419998
"2016-04-11",27.254999,595.929993,46.439999,54.310001,57.919998
"2016-04-12",27.610001,603.169983,46.650002,54.650002,58.549999
"2016-04-13",28.01,614.820007,46.040001,55.349998,59.580002
"2016-04-14",28.025,620.75,45.830002,55.360001,59.490002
"2016-04-15",27.4625,625.890015,46.099998,55.650002,59.5
"2016-04-18",26.870001,635.349976,46.220001,56.459999,59.57
"2016-04-19",26.727501,627.900024,46.599998,56.389999,59.560001
"2016-04-20",26.782499,632.98999,44.369999,55.59,59.619999
"2016-04-21",26.4925,631,43.66,55.779999,60.080002
"2016-04-22",26.42,620.5,44.540001,51.779999,59.43
"2016-04-25",26.27,626.200012,44.709999,52.110001,59.209999
"2016-04-26",26.0875,616.880005,44.529999,51.439999,59.540001
"2016-04-27",24.455,606.570007,44.68,50.939999,59.27
"2016-04-28",23.7075,602,44.630001,49.900002,58.540001
"2016-04-29",23.434999,659.590027,44.799999,49.869999,58.939999
"2016-05-02",23.41,683.849976,44.98,50.610001,59.59
"2016-05-03",23.795,671.320007,44.84,49.779999,59.52
"2016-05-04",23.547501,670.900024,44.98,49.869999,59.110001
"2016-05-05",23.309999,659.090027,45.060001,49.939999,58.189999
"2016-05-06",23.18,673.950012,45.32,50.389999,58.43
"2016-05-09",23.1975,679.75,45.240002,50.07,58.720001
"2016-05-10",23.355,703.070007,45.75,51.02,59.200001
"2016-05-11",23.127501,713.22998,45.459999,51.049999,57.009998
"2016-05-12",22.584999,717.929993,45.830002,51.509998,57.990002
"2016-05-13",22.629999,709.919983,45.349998,51.080002,57.310001
"2016-05-16",23.469999,710.659973,45.619999,51.830002,57.139999
"2016-05-17",23.372499,695.27002,44.75,50.509998,57.099998
"2016-05-18",23.639999,697.450012,44.48,50.810001,56.119999
"2016-05-19",23.549999,698.52002,44.32,50.32,57.040001
"2016-05-20",23.805,702.799988,43.950001,50.619999,56.48
"2016-05-23",24.1075,696.75,43.970001,50.029999,55.990002
"2016-05-24",24.475,704.200012,44.369999,51.59,56.59
"2016-05-25",24.905001,708.349976,44.380001,52.119999,55.990002
"2016-05-26",25.102501,714.909973,44.689999,51.889999,55.84
"2016-05-27",25.0875,712.23999,44.779999,52.32,56.189999
"2016-05-31",24.965,722.789978,44.599998,53,55.220001
"2016-06-01",24.615,719.440002,44.700001,52.849998,54.93
"2016-06-02",24.43,728.23999,44.720001,52.48,54.529999
"2016-06-03",24.48,725.539978,45.040001,51.790001,53.450001
"2016-06-06",24.657499,726.72998,45.369999,52.130001,54.299999
"2016-06-07",24.7575,723.73999,45.32,52.099998,53.549999
"2016-06-08",24.735001,726.640015,45.549999,52.040001,54.119999
"2016-06-09",24.9125,727.650024,45.759998,51.619999,54.939999
"2016-06-10",24.7075,717.909973,45.990002,51.48,55.110001
"2016-06-13",24.334999,715.23999,45.119999,50.139999,54.91
"2016-06-14",24.365,719.299988,45.040001,49.830002,54.119999
"2016-06-15",24.285,714.26001,45.009998,49.689999,54.310001
"2016-06-16",24.387501,717.51001,45.310001,50.389999,53.470001
"2016-06-17",23.8325,706.390015,44.790001,50.130001,53.709999
"2016-06-20",23.775,714.01001,44.98,50.07,54.360001
"2016-06-21",23.977501,715.820007,45.130001,51.189999,54.77
"2016-06-22",23.887501,710.599976,44.860001,50.990002,54.57
"2016-06-23",24.025,722.080017,45.080002,51.91,54.119999
"2016-06-24",23.35,698.960022,43.93,49.830002,52.59
"2016-06-27",23.01,691.359985,43.779999,48.43,51.889999
"2016-06-28",23.397499,707.950012,44.18,49.439999,53.09
"2016-06-29",23.6,715.599976,44.439999,50.540001,55.130001
"2016-06-30",23.9,715.619995,45.330002,51.169998,55.200001
"2016-07-01",23.9725,725.679993,45.119999,51.16,55.610001
"2016-07-05",23.747499,728.099976,45.43,51.169998,55.200001
"2016-07-06",23.8825,737.609985,45.27,51.380001,55.799999
"2016-07-07",23.985001,736.570007,45.09,51.380001,55.919998
"2016-07-08",24.17,745.809998,45.380001,52.299999,56.720001
"2016-07-11",24.245001,753.780029,45.57,52.59,56.830002
"2016-07-12",24.355,748.210022,45.580002,53.209999,58.060001
"2016-07-13",24.217501,742.630005,45.740002,53.509998,57.990002
"2016-07-14",24.6975,741.200012,45.689999,53.740002,58.490002
"2016-07-15",24.695,735.440002,45.630001,53.700001,57.869999
"2016-07-18",24.9575,736.070007,45.630001,53.959999,57.740002
"2016-07-19",24.967501,739.950012,45.630001,53.09,57.759998
"2016-07-20",24.99,745.719971,45.509998,55.91,57.759998
"2016-07-21",24.8575,744.429993,45.450001,55.799999,56.990002
"2016-07-22",24.665001,744.859985,45.830002,56.57,56.73
"2016-07-25",24.334999,739.609985,45.57,56.73,57.139999
"2016-07-26",24.1675,735.590027,44.880001,56.759998,56.369999
"2016-07-27",25.737499,736.669983,43.400002,56.189999,55.790001
"2016-07-28",26.084999,752.609985,43.650002,56.209999,55.450001
"2016-07-29",26.0525,758.809998,43.630001,56.68,55.5
"2016-08-01",26.512501,767.73999,43.450001,56.580002,55.41
"2016-08-02",26.120001,760.580017,43.529999,56.580002,54.919998
"2016-08-03",26.4475,754.640015,43.639999,56.970001,54.75
"2016-08-04",26.467501,760.77002,43.509998,57.389999,54.790001
"2016-08-05",26.870001,765.97998,43.48,57.959999,55.849998
"2016-08-08",27.092501,766.559998,43.439999,58.060001,55.98
"2016-08-09",27.202499,768.309998,43.470001,58.200001,55.77
"2016-08-10",27,768.559998,43.610001,58.02,55.130001
"2016-08-11",26.9825,771.23999,43.75,58.299999,56.73
"2016-08-12",27.045,772.559998,44.029999,57.939999,56.450001
"2016-08-15",27.370001,768.48999,44.240002,58.119999,56.77
"2016-08-16",27.344999,764.039978,43.830002,57.439999,56.880001
"2016-08-17",27.305,764.630005,44.060001,57.560001,56.860001
"2016-08-18",27.27,764.460022,44.099998,57.599998,57.209999
"2016-08-19",27.34,757.309998,43.919998,57.619999,58.900002
"2016-08-22",27.127501,759.47998,43.740002,57.669998,58.66
"2016-08-23",27.2125,762.450012,43.849998,57.889999,59.619999
"2016-08-24",27.0075,757.25,43.849998,57.950001,60.220001
"2016-08-25",26.8925,759.219971,43.669998,58.169998,59.240002
"2016-08-26",26.735001,769,43.32,58.029999,59
"2016-08-29",26.705,771.289978,43.540001,58.099998,58.630001
"2016-08-30",26.5,767.580017,43.240002,57.889999,58
"2016-08-31",26.525,769.159973,43.43,57.459999,57.639999
"2016-09-01",26.682501,770.619995,43.349998,57.59,58.540001
"2016-09-02",26.932501,772.440002,43.66,57.669998,58.02
"2016-09-06",26.924999,788.869995,43.790001,57.610001,57.41
"2016-09-07",27.09,784.47998,43.639999,57.66,57.720001
"2016-09-08",26.379999,784.059998,43.630001,57.43,56.169998
"2016-09-09",25.782499,760.140015,42.27,56.209999,55.330002
"2016-09-12",26.360001,771.48999,43.189999,57.049999,56.009998
"2016-09-13",26.987499,761.01001,42.279999,56.529999,55.369999
"2016-09-14",27.942499,761.090027,42.110001,56.259998,55.130001
"2016-09-15",28.8925,769.690002,42.360001,57.189999,55.470001
"2016-09-16",28.73,778.52002,42.139999,57.25,55.18
"2016-09-19",28.395,775.099976,42.099998,56.93,54.950001
"2016-09-20",28.3925,780.219971,42.34,56.810001,54.869999
"2016-09-21",28.387501,789.73999,42.529999,57.759998,55.34
"2016-09-22",28.655001,804.700012,42.959999,57.82,55.41
"2016-09-23",28.1775,805.75,42.740002,57.43,55.150002
"2016-09-26",28.219999,799.159973,42.049999,56.900002,54.400002
"2016-09-27",28.272499,816.109985,42.59,57.950001,55.34
"2016-09-28",28.487499,828.719971,42.150002,58.029999,53.25
"2016-09-29",28.045,829.049988,42.029999,57.400002,52.16
"2016-09-30",28.262501,837.309998,42.32,57.599998,52.650002
"2016-10-03",28.129999,836.73999,42.029999,57.419998,52.669998
"2016-10-04",28.25,834.030029,41.84,57.240002,52.139999
"2016-10-05",28.262501,844.359985,41.810001,57.639999,52.119999
"2016-10-06",28.4725,841.659973,41.709999,57.740002,52.029999
"2016-10-07",28.514999,839.429993,41.73,57.799999,51.790001
"2016-10-10",29.012501,841.710022,41.73,58.040001,51.790001
"2016-10-11",29.075001,831,41.540001,57.189999,51.82
"2016-10-12",29.334999,834.090027,41.779999,57.110001,52.439999
"2016-10-13",29.245001,829.280029,41.759998,56.919998,52.029999
"2016-10-14",29.407499,822.960022,41.669998,57.419998,51.619999
"2016-10-17",29.387501,812.950012,41.599998,57.220001,51.029999
"2016-10-18",29.3675,817.650024,41.970001,57.66,51.220001
"2016-10-19",29.280001,817.690002,42.049999,57.529999,51.799999
"2016-10-20",29.264999,810.320007,41.93,57.25,51.889999
"2016-10-21",29.15,818.98999,42.130001,59.66,51.77
"2016-10-24",29.4125,838.090027,42.560001,61,51.869999
"2016-10-25",29.5625,835.179993,42.540001,60.990002,51.049999
"2016-10-26",28.897499,822.590027,42.439999,60.630001,51.970001
"2016-10-27",28.620001,818.359985,42.119999,60.099998,51.889999
"2016-10-28",28.43,776.320007,42.23,59.869999,52.02
"2016-10-31",28.385,789.820007,42.400002,59.919998,50.18
"2016-11-01",27.872499,785.409973,42.119999,59.799999,49.619999
"2016-11-02",27.897499,765.559998,42.049999,59.43,49.720001
"2016-11-03",27.4575,767.030029,42.029999,59.209999,49.73
"2016-11-04",27.209999,755.049988,41.689999,58.709999,49.959999
"2016-11-07",27.602501,784.929993,42.459999,60.419998,50.91
"2016-11-08",27.764999,787.75,42.880001,60.470001,51.080002
"2016-11-09",27.719999,771.880005,42.27,60.169998,51.119999
"2016-11-10",26.9475,742.380005,40.939999,58.700001,50.389999
"2016-11-11",27.1075,739.01001,41.029999,59.02,50.77
"2016-11-14",26.4275,719.070007,41.169998,58.119999,50.209999
"2016-11-15",26.7775,743.23999,41.439999,58.869999,50.130001
"2016-11-16",27.497499,746.48999,41.259998,59.650002,50.68
"2016-11-17",27.487499,756.400024,41.119999,60.639999,51.59
"2016-11-18",27.514999,760.159973,40.91,60.349998,51.099998
"2016-11-21",27.932501,780,41.360001,60.860001,51.279999
"2016-11-22",27.950001,785.330017,41.369999,61.119999,51.709999
"2016-11-23",27.807501,780.119995,41.119999,60.400002,51.34
"2016-11-25",27.9475,780.369995,41.529999,60.529999,51.52
"2016-11-28",27.8925,766.77002,41.75,60.610001,51.009998
"2016-11-29",27.865,762.52002,41.150002,61.09,50.630001
"2016-11-30",27.629999,750.570007,40.349998,60.259998,50.07
"2016-12-01",27.372499,743.650024,40.169998,59.200001,50.650002
"2016-12-02",27.475,740.340027,40.360001,59.25,50.459999
"2016-12-05",27.2775,759.359985,40.619999,60.220001,51.849998
"2016-12-06",27.487499,764.719971,40.57,59.950001,50.57
"2016-12-07",27.7575,770.419983,41.290001,61.369999,52.099998
"2016-12-08",28.030001,767.330017,40.98,61.009998,51.549999
"2016-12-09",28.487499,768.659973,42,61.970001,51.720001
"2016-12-12",28.325001,760.119995,41.900002,62.169998,51.540001
"2016-12-13",28.797501,774.340027,41.759998,62.98,52.299999
"2016-12-14",28.797501,768.820007,41.209999,62.68,51.790001
"2016-12-15",28.955,761,41.549999,62.580002,51.290001
"2016-12-16",28.9925,757.77002,41.740002,62.299999,50.919998
"2016-12-19",29.16,766,41.669998,63.619999,50.849998
"2016-12-20",29.237499,771.219971,41.66,63.540001,51.790001
"2016-12-21",29.264999,770.599976,41.57,63.540001,52.299999
"2016-12-22",29.0725,766.340027,41.549999,63.549999,52.139999
"2016-12-23",29.129999,760.590027,41.599998,63.240002,51.91
"2016-12-27",29.315001,771.400024,41.610001,63.279999,51.290001
"2016-12-28",29.190001,772.130005,41.389999,62.990002,51.02
"2016-12-29",29.182501,765.150024,41.599998,62.900002,51.060001
"2016-12-30",28.955,749.869995,41.459999,62.139999,50.830002
"2017-01-03",29.0375,753.669983,41.799999,62.580002,51.98
"2017-01-04",29.004999,757.179993,41.650002,62.299999,53.07
"2017-01-05",29.1525,780.450012,41.75,62.299999,53.060001
"2017-01-06",29.477501,795.98999,41.740002,62.84,53.91
"2017-01-09",29.747499,796.919983,41.32,62.639999,53.380001
"2017-01-10",29.7775,795.900024,41.040001,62.619999,53.110001
"2017-01-11",29.9375,799.02002,41.049999,63.189999,52.689999
"2017-01-12",29.8125,813.640015,40.950001,62.610001,52.400002
"2017-01-13",29.76,817.140015,40.880001,62.700001,52.919998
"2017-01-17",30,809.719971,41.220001,62.529999,53.650002
"2017-01-18",29.997499,807.47998,41.290001,62.5,53.27
"2017-01-19",29.945,809.039978,41.139999,62.299999,52.93
"2017-01-20",30,808.330017,41.32,62.740002,53.200001
"2017-01-23",30.02,817.880005,41.43,62.959999,53.240002
"2017-01-24",29.9925,822.440002,41.900002,63.52,53.450001
"2017-01-25",30.469999,836.52002,42.119999,63.68,53.860001
"2017-01-26",30.485001,839.150024,41.810001,64.269997,53.650002
"2017-01-27",30.487499,835.77002,41.450001,65.779999,53.189999
"2017-01-30",30.407499,830.380005,41.380001,65.129997,53.080002
"2017-01-31",30.3375,823.47998,41.57,64.650002,52.900002
"2017-02-01",32.1875,832.349976,41.259998,63.580002,53.02
"2017-02-02",32.1325,839.950012,41.400002,63.169998,52.799999
"2017-02-03",32.27,810.200012,41.540001,63.68,52.360001
"2017-02-06",32.572498,807.640015,41.560001,63.639999,52.799999
"2017-02-07",32.8825,812.5,41.900002,63.43,52.810001
"2017-02-08",33.009998,819.710022,42.02,63.34,53.880001
"2017-02-09",33.105,821.359985,41.25,64.059998,55.310001
"2017-02-10",33.029999,827.460022,40.580002,64,56.220001
"2017-02-13",33.322498,836.530029,40.619999,64.720001,56.09
"2017-02-14",33.755001,836.390015,40.529999,64.57,56.450001
"2017-02-15",33.877499,842.700012,40.439999,64.529999,56.639999
"2017-02-16",33.837502,844.140015,41.200001,64.519997,56.290001
"2017-02-17",33.93,845.070007,41.23,64.620003,56.75
"2017-02-21",34.174999,856.440002,41.459999,64.489998,57.360001
"2017-02-22",34.2775,855.609985,41.599998,64.360001,58.240002
"2017-02-23",34.1325,852.190002,41.66,64.620003,57.389999
"2017-02-24",34.165001,845.23999,41.779999,64.620003,57.860001
"2017-02-27",34.232498,848.640015,41.669998,64.230003,57.689999
"2017-02-28",34.247501,845.039978,41.959999,63.98,57.16
"2017-03-01",34.947498,853.080017,42.16,64.940002,57.950001
"2017-03-02",34.740002,848.909973,42.470001,64.010002,57.799999
"2017-03-03",34.945,849.880005,42.48,64.25,56.700001
"2017-03-06",34.834999,846.609985,42.18,64.269997,56.77
"2017-03-07",34.880001,846.02002,41.990002,64.400002,56.549999
"2017-03-08",34.75,850.5,41.990002,64.989998,56.509998
"2017-03-09",34.669998,853,42.029999,64.730003,56.360001
"2017-03-10",34.785,852.460022,42.290001,64.93,56.43
"2017-03-13",34.799999,854.590027,42.029999,64.709999,56.669998
"2017-03-14",34.747501,852.530029,41.970001,64.410004,57.279999
"2017-03-15",35.115002,852.969971,42.119999,64.75,57.66
"2017-03-16",35.172501,853.419983,42.25,64.639999,57.599998
"2017-03-17",34.997501,852.309998,42.029999,64.870003,57.799999
"2017-03-20",35.365002,856.969971,42.18,64.93,58.68
"2017-03-21",34.959999,843.200012,42.5,64.209999,58.009998
"2017-03-22",35.355,848.059998,42.380001,65.029999,53.919998
"2017-03-23",35.23,847.380005,42.169998,64.870003,55.369999
"2017-03-24",35.16,845.609985,42.119999,64.980003,56.360001
"2017-03-27",35.220001,846.820007,42.32,65.099998,55.93
"2017-03-28",35.950001,856,42.43,65.290001,56.619999
"2017-03-29",36.029999,874.320007,42.419998,65.470001,56.68
"2017-03-30",35.982498,876.340027,42.599998,65.709999,56.040001
"2017-03-31",35.915001,886.539978,42.439999,65.860001,55.73
"2017-04-03",35.924999,891.51001,42.41,65.550003,55.560001
"2017-04-04",36.192501,906.830017,42.68,65.730003,55.040001
"2017-04-05",36.005001,909.280029,42.57,65.559998,54.98
"2017-04-06",35.915001,898.280029,42.669998,65.730003,55.139999
"2017-04-07",35.834999,894.880005,42.610001,65.68,55.110001
"2017-04-10",35.7925,907.039978,42.689999,65.529999,54.900002
"2017-04-11",35.407501,902.359985,42.66,65.480003,54.919998
"2017-04-12",35.450001,896.22998,42.939999,65.230003,55.57
"2017-04-13",35.262501,884.669983,42.790001,64.949997,55.34
"2017-04-17",35.4575,901.98999,43.07,65.480003,56.240002
"2017-04-18",35.299999,903.780029,43.48,65.389999,56.110001
"2017-04-19",35.169998,899.200012,43.23,65.040001,55.860001
"2017-04-20",35.610001,902.059998,43.09,65.5,56.400002
"2017-04-21",35.567501,898.530029,43.07,66.400002,55.849998
"2017-04-24",35.91,907.409973,43.279999,67.529999,55.470001
"2017-04-25",36.1325,907.619995,43.110001,67.919998,55.450001
"2017-04-26",35.919998,909.289978,43.240002,67.830002,55.16
"2017-04-27",35.947498,918.380005,43.009998,68.269997,55.470001
"2017-04-28",35.912498,924.98999,43.150002,68.459999,55.41
"2017-05-01",36.645,948.22998,43.220001,69.410004,54.990002
"2017-05-02",36.877499,946.940002,43.389999,69.300003,55.07
"2017-05-03",36.764999,941.030029,43.32,69.080002,54.529999
"2017-05-04",36.6325,937.530029,43.66,68.809998,54.470001
"2017-05-05",37.240002,934.150024,43.689999,69,53.950001
"2017-05-08",38.252499,949.039978,43.889999,68.940002,54.299999
"2017-05-09",38.497501,952.820007,43.509998,69.040001,54.889999
"2017-05-10",38.314999,948.950012,43.57,69.309998,54.560001
"2017-05-11",38.487499,947.619995,43.669998,68.459999,54.240002
"2017-05-12",39.025002,961.349976,43.59,68.379997,54.200001
"2017-05-15",38.924999,957.969971,43.73,68.43,53.77
"2017-05-16",38.8675,966.070007,43.849998,69.410004,52.779999
"2017-05-17",37.5625,944.76001,43.93,67.480003,51.799999
"2017-05-18",38.134998,958.48999,43.799999,67.709999,51.68
"2017-05-19",38.264999,959.840027,43.900002,67.690002,51.77
"2017-05-22",38.497501,970.669983,44.18,68.449997,51.57
"2017-05-23",38.450001,971.539978,44.389999,68.68,52.200001
"2017-05-24",38.334999,980.349976,45.029999,68.769997,52.009998
"2017-05-25",38.467499,993.380005,45.41,69.620003,52.349998
"2017-05-26",38.4025,995.780029,45.389999,69.959999,52.59
"2017-05-30",38.4175,996.700012,45.43,70.410004,52.919998
"2017-05-31",38.189999,994.619995,45.470001,69.839996,52.990002
"2017-06-01",38.294998,995.950012,45.790001,70.099998,52.299999
"2017-06-02",38.862499,1006.72998,45.889999,71.760002,52.98
"2017-06-05",38.482498,1011.340027,45.990002,72.279999,53.009998
"2017-06-06",38.612499,1003,45.98,72.519997,52.48
"2017-06-07",38.842499,1010.070007,45.509998,72.389999,53.23
"2017-06-08",38.747501,1010.27002,45.130001,71.949997,53.200001
"2017-06-09",37.244999,978.309998,45.32,70.32,53.459999
"2017-06-12",36.355,964.909973,45.330002,69.779999,54.029999
"2017-06-13",36.647499,980.789978,45.029999,70.650002,54.310001
"2017-06-14",36.290001,976.469971,45.299999,70.269997,54.66
"2017-06-15",36.072498,964.169983,45.25,69.900002,52.900002
"2017-06-16",35.567501,987.710022,45.310001,70,51.099998
"2017-06-19",36.584999,995.169983,45.380001,70.870003,52.02
"2017-06-20",36.252499,992.590027,45.610001,69.910004,51.560001
"2017-06-21",36.467499,1002.22998,45.220001,70.269997,52.59
"2017-06-22",36.407501,1001.299988,45.07,70.260002,52.400002
"2017-06-23",36.57,1003.73999,45.25,71.209999,52.849998
"2017-06-26",36.455002,993.97998,45.43,70.529999,53.279999
"2017-06-27",35.932499,976.780029,45.049999,69.209999,52.950001
"2017-06-28",36.4575,990.330017,45.32,69.800003,53.360001
"2017-06-29",35.919998,975.929993,44.830002,68.489998,53.169998
"2017-06-30",36.005001,968,44.849998,68.93,59
"2017-07-03",35.875,953.659973,44.759998,68.169998,58.650002
"2017-07-05",36.022499,971.400024,44.82,69.080002,57.560001
"2017-07-06",35.682499,965.140015,44.400002,68.57,57.16
"2017-07-07",36.044998,978.76001,44.389999,69.459999,57.98
"2017-07-10",36.264999,996.469971,44.380001,69.980003,58.73
"2017-07-11",36.3825,994.130005,44.330002,69.989998,58.18
"2017-07-12",36.435001,1006.51001,44.509998,71.150002,58.220001
"2017-07-13",36.942501,1000.630005,44.43,71.769997,57.939999
"2017-07-14",37.259998,1001.809998,44.68,72.779999,58
"2017-07-17",37.389999,1010.039978,44.73,73.349998,57.790001
"2017-07-18",37.52,1024.449951,44.669998,73.300003,57.650002
"2017-07-19",37.755001,1026.869995,44.830002,73.860001,57.77
"2017-07-20",37.584999,1028.699951,44.82,74.220001,59.099998
"2017-07-21",37.567501,1025.670044,45.029999,73.790001,59.950001
"2017-07-24",38.022499,1038.949951,44.84,73.599998,58.950001
"2017-07-25",38.185001,1039.869995,45.240002,74.190002,59.389999
"2017-07-26",38.365002,1052.800049,45.740002,74.050003,58.360001
"2017-07-27",37.639999,1046,46.119999,73.160004,58.150002
"2017-07-28",37.375,1020.039978,46.009998,73.040001,58.669998
"2017-07-31",37.182499,987.780029,45.84,72.699997,59.049999
"2017-08-01",37.512501,996.190002,45.700001,72.580002,59.84
"2017-08-02",39.285,995.890015,45.59,72.260002,59.790001
"2017-08-03",38.892502,986.919983,45.669998,72.150002,60.139999
"2017-08-04",39.0975,987.580017,45.5,72.68,59.759998
"2017-08-07",39.702499,992.27002,45.639999,72.400002,59.790001
"2017-08-08",40.02,989.840027,45.599998,72.790001,59.459999
"2017-08-09",40.264999,982.01001,45.59,72.470001,59.900002
"2017-08-10",38.830002,956.919983,45.740002,71.410004,59.07
"2017-08-11",39.369999,967.98999,45.59,72.5,58.970001
"2017-08-14",39.962502,983.299988,45.799999,73.589996,59.779999
"2017-08-15",40.400002,982.73999,46.189999,73.220001,58.560001
"2017-08-16",40.237499,978.179993,46.200001,73.650002,58.540001
"2017-08-17",39.465,960.570007,45.860001,72.400002,57.459999
"2017-08-18",39.375,958.469971,45.669998,72.489998,54.950001
"2017-08-21",39.302502,953.289978,45.68,72.150002,53.610001
"2017-08-22",39.945,966.900024,45.599998,73.160004,54.130001
"2017-08-23",39.994999,958,45.540001,72.720001,53.610001
"2017-08-24",39.817501,952.450012,45.41,72.690002,53.84
"2017-08-25",39.965,945.26001,45.57,72.82,53.900002
"2017-08-28",40.3675,946.02002,45.419998,72.830002,53.73
"2017-08-29",40.727501,954.059998,45.450001,73.050003,52.73
"2017-08-30",40.837502,967.590027,45.389999,74.010002,52.560001
"2017-08-31",41,980.599976,45.549999,74.769997,52.810001
"2017-09-01",41.012501,978.25,45.779999,73.940002,53.360001
"2017-09-05",40.52,965.27002,45.919998,73.610001,53.009998
"2017-09-06",40.477501,967.799988,45.959999,73.400002,52.759998
"2017-09-07",40.314999,979.469971,46.279999,74.339996,52.389999
"2017-09-08",39.657501,965.900024,46.299999,73.980003,52.200001
"2017-09-11",40.375,977.960022,46.52,74.760002,53.029999
"2017-09-12",40.215,982.580017,46.720001,74.68,53.400002
"2017-09-13",39.912498,999.599976,46.869999,75.209999,53.52
"2017-09-14",39.57,992.210022,46.110001,74.769997,53.73
"2017-09-15",39.970001,986.789978,46.18,75.309998,53.869999
"2017-09-18",39.6675,974.190002,46.110001,75.160004,53.5
"2017-09-19",39.682499,969.859985,45.98,75.440002,53.330002
"2017-09-20",39.017502,973.210022,45.779999,74.940002,53.560001
"2017-09-21",38.3475,964.650024,45.400002,74.209999,53.189999
"2017-09-22",37.9725,955.099976,45.490002,74.410004,53.240002
"2017-09-25",37.637501,939.789978,45.689999,73.260002,53.23
"2017-09-26",38.285,938.599976,45.57,73.260002,53.700001
"2017-09-27",38.557499,950.869995,44.639999,73.849998,52.669998
"2017-09-28",38.32,956.400024,44.91,73.870003,52.630001
"2017-09-29",38.529999,961.349976,45.009998,74.489998,51.849998
"2017-10-02",38.452499,959.190002,44.799999,74.610001,51.869999
"2017-10-03",38.619999,957.099976,45.189999,74.260002,51.470001
"2017-10-04",38.369999,965.450012,45.5,74.690002,52.080002
"2017-10-05",38.8475,980.849976,45.52,75.970001,52.18
"2017-10-06",38.825001,989.580017,45.490002,76,52.419998
"2017-10-09",38.959999,990.98999,45.41,76.290001,51.52
"2017-10-10",38.974998,987.200012,45.869999,76.290001,51.529999
"2017-10-11",39.137501,995,46.099998,76.419998,51.029999
"2017-10-12",39,1000.929993,46.110001,77.120003,50.830002
"2017-10-13",39.247501,1002.940002,46.18,77.489998,50.98
"2017-10-16",39.970001,1006.340027,46.619999,77.650002,51.369999
"2017-10-17",40.1175,1009.130005,46.52,77.589996,52
"2017-10-18",39.939999,997,46.400002,77.610001,52.299999
"2017-10-19",38.994999,986.609985,46.59,77.910004,52.689999
"2017-10-20",39.0625,982.909973,46.380001,78.809998,53.060001
"2017-10-23",39.0425,966.299988,46.32,78.830002,53.66
"2017-10-24",39.275002,975.900024,46.18,78.860001,53.419998
"2017-10-25",39.102501,972.909973,46.049999,78.629997,54.939999
"2017-10-26",39.352501,972.429993,46.23,78.760002,56.810001
"2017-10-27",40.762501,1100.949951,46.07,83.809998,55.959999
"2017-10-30",41.68,1110.849976,45.860001,83.889999,55.27
"2017-10-31",42.259998,1105.280029,45.98,83.18,54.990002
"2017-11-01",41.7225,1103.680054,45.799999,83.18,55.07
"2017-11-02",42.0275,1094.219971,45.880001,84.050003,55.119999
"2017-11-03",43.125,1111.599976,45.970001,84.139999,55.709999
"2017-11-06",43.5625,1120.660034,45.470001,84.470001,56.040001
"2017-11-07",43.702499,1123.170044,45.939999,84.269997,55.150002
"2017-11-08",44.060001,1132.880005,46.18,84.559998,55.759998
"2017-11-09",43.970001,1129.130005,46.23,84.089996,56.130001
"2017-11-10",43.6675,1125.349976,46.540001,83.870003,56.09
"2017-11-13",43.4925,1129.170044,46.720001,83.93,55.91
"2017-11-14",42.834999,1136.839966,47.43,84.050003,55.98
"2017-11-15",42.27,1126.689941,46.810001,82.980003,56.630001
"2017-11-16",42.775002,1137.290039,46.549999,83.199997,57.23
"2017-11-17",42.537498,1129.880005,45.709999,82.400002,59.189999
"2017-11-20",42.494999,1126.310059,45.459999,82.529999,59.25
"2017-11-21",43.285,1139.48999,45.779999,83.720001,59.389999
"2017-11-22",43.740002,1156.160034,45.84,83.110001,59.07
"2017-11-24",43.7425,1186,45.880001,83.260002,59.32
"2017-11-27",43.522499,1195.829956,45.900002,83.870003,59.630001
"2017-11-28",43.267502,1193.599976,45.830002,84.879997,59.580002
"2017-11-29",42.369999,1161.27002,45.5,83.339996,60.360001
"2017-11-30",42.962502,1176.75,45.77,84.169998,60.419998
"2017-12-01",42.762501,1162.349976,45.970001,84.260002,59.880001
"2017-12-04",42.450001,1133.949951,46.23,81.080002,60.099998
"2017-12-05",42.41,1141.569946,46.259998,81.589996,60.419998
"2017-12-06",42.252499,1152.349976,46.450001,82.779999,59.720001
"2017-12-07",42.330002,1159.790039,45.779999,82.489998,60.599998
"2017-12-08",42.342499,1162,45.310001,84.160004,61.299999
